identifier,display_code,english_name,chinese_name,source_mod,source_id,stable_id,menu_category,element_state,default_enabled,duplicate_of,save_compatibility,implementation_status,test_status,is_duplicate,meson_name,source_file,source_commit,english_description,chinese_description,license,notes,code,zh_name,en_name,module,source,production,uses,hazards,controls,cleanup,status,tests
RESERVED_PT_217,----,Reserved Slot 217,保留槽位 217,TPT-ZH-OmniPack/reserved,217,217,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 217 is reserved and has no selectable element.,稳定 ID 217 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 217,Reserved Slot 217,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_218,----,Reserved Slot 218,保留槽位 218,TPT-ZH-OmniPack/reserved,218,218,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 218 is reserved and has no selectable element.,稳定 ID 218 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 218,Reserved Slot 218,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_219,----,Reserved Slot 219,保留槽位 219,TPT-ZH-OmniPack/reserved,219,219,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 219 is reserved and has no selectable element.,稳定 ID 219 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 219,Reserved Slot 219,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_220,----,Reserved Slot 220,保留槽位 220,TPT-ZH-OmniPack/reserved,220,220,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 220 is reserved and has no selectable element.,稳定 ID 220 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 220,Reserved Slot 220,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_221,----,Reserved Slot 221,保留槽位 221,TPT-ZH-OmniPack/reserved,221,221,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 221 is reserved and has no selectable element.,稳定 ID 221 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 221,Reserved Slot 221,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_222,----,Reserved Slot 222,保留槽位 222,TPT-ZH-OmniPack/reserved,222,222,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 222 is reserved and has no selectable element.,稳定 ID 222 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 222,Reserved Slot 222,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_223,----,Reserved Slot 223,保留槽位 223,TPT-ZH-OmniPack/reserved,223,223,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 223 is reserved and has no selectable element.,稳定 ID 223 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 223,Reserved Slot 223,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_224,----,Reserved Slot 224,保留槽位 224,TPT-ZH-OmniPack/reserved,224,224,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 224 is reserved and has no selectable element.,稳定 ID 224 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 224,Reserved Slot 224,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_225,----,Reserved Slot 225,保留槽位 225,TPT-ZH-OmniPack/reserved,225,225,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 225 is reserved and has no selectable element.,稳定 ID 225 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 225,Reserved Slot 225,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_226,----,Reserved Slot 226,保留槽位 226,TPT-ZH-OmniPack/reserved,226,226,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 226 is reserved and has no selectable element.,稳定 ID 226 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 226,Reserved Slot 226,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_227,----,Reserved Slot 227,保留槽位 227,TPT-ZH-OmniPack/reserved,227,227,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 227 is reserved and has no selectable element.,稳定 ID 227 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 227,Reserved Slot 227,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_228,----,Reserved Slot 228,保留槽位 228,TPT-ZH-OmniPack/reserved,228,228,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 228 is reserved and has no selectable element.,稳定 ID 228 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 228,Reserved Slot 228,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_229,----,Reserved Slot 229,保留槽位 229,TPT-ZH-OmniPack/reserved,229,229,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 229 is reserved and has no selectable element.,稳定 ID 229 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 229,Reserved Slot 229,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_230,----,Reserved Slot 230,保留槽位 230,TPT-ZH-OmniPack/reserved,230,230,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 230 is reserved and has no selectable element.,稳定 ID 230 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 230,Reserved Slot 230,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_231,----,Reserved Slot 231,保留槽位 231,TPT-ZH-OmniPack/reserved,231,231,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 231 is reserved and has no selectable element.,稳定 ID 231 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 231,Reserved Slot 231,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_232,----,Reserved Slot 232,保留槽位 232,TPT-ZH-OmniPack/reserved,232,232,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 232 is reserved and has no selectable element.,稳定 ID 232 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 232,Reserved Slot 232,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_233,----,Reserved Slot 233,保留槽位 233,TPT-ZH-OmniPack/reserved,233,233,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 233 is reserved and has no selectable element.,稳定 ID 233 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 233,Reserved Slot 233,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_234,----,Reserved Slot 234,保留槽位 234,TPT-ZH-OmniPack/reserved,234,234,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 234 is reserved and has no selectable element.,稳定 ID 234 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 234,Reserved Slot 234,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_235,----,Reserved Slot 235,保留槽位 235,TPT-ZH-OmniPack/reserved,235,235,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 235 is reserved and has no selectable element.,稳定 ID 235 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 235,Reserved Slot 235,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_236,----,Reserved Slot 236,保留槽位 236,TPT-ZH-OmniPack/reserved,236,236,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 236 is reserved and has no selectable element.,稳定 ID 236 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 236,Reserved Slot 236,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_237,----,Reserved Slot 237,保留槽位 237,TPT-ZH-OmniPack/reserved,237,237,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 237 is reserved and has no selectable element.,稳定 ID 237 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 237,Reserved Slot 237,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_238,----,Reserved Slot 238,保留槽位 238,TPT-ZH-OmniPack/reserved,238,238,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 238 is reserved and has no selectable element.,稳定 ID 238 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 238,Reserved Slot 238,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_239,----,Reserved Slot 239,保留槽位 239,TPT-ZH-OmniPack/reserved,239,239,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 239 is reserved and has no selectable element.,稳定 ID 239 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 239,Reserved Slot 239,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_240,----,Reserved Slot 240,保留槽位 240,TPT-ZH-OmniPack/reserved,240,240,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 240 is reserved and has no selectable element.,稳定 ID 240 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 240,Reserved Slot 240,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_241,----,Reserved Slot 241,保留槽位 241,TPT-ZH-OmniPack/reserved,241,241,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 241 is reserved and has no selectable element.,稳定 ID 241 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 241,Reserved Slot 241,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_242,----,Reserved Slot 242,保留槽位 242,TPT-ZH-OmniPack/reserved,242,242,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 242 is reserved and has no selectable element.,稳定 ID 242 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 242,Reserved Slot 242,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_243,----,Reserved Slot 243,保留槽位 243,TPT-ZH-OmniPack/reserved,243,243,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 243 is reserved and has no selectable element.,稳定 ID 243 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 243,Reserved Slot 243,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_244,----,Reserved Slot 244,保留槽位 244,TPT-ZH-OmniPack/reserved,244,244,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 244 is reserved and has no selectable element.,稳定 ID 244 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Reserved compatibility gap; never reuse without an explicit migration.,----,保留槽位 244,Reserved Slot 244,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
